ID Empleado,Nombre,Apellido,Edad,Género,Área,Puesto,Tipo de Contrato,Fecha de Ingreso,Sueldo,Ciudad,Modalidad de Trabajo,Estado,Evaluación de Desempeño,pred_rf,pred_svm
E0890,Concepción,Gras,44,Masculino,Marketing,Diseñador Gráfico,Plazo Fijo,2019-05-30,1393.33,Piura,Presencial,Cesado,1.46,0,0
E0891,Esperanza,Piquer,32,Masculino,Marketing,Especialista en Marca,Plazo Fijo,2019-02-01,1776.93,Trujillo,Mixto,Activo,81.56,0,0
E0892,María José,Villar,40,Masculino,Recursos Humanos,Analista de RRHH,Indeterminado,2019-09-10,1542.48,Iquitos,Remoto,Cesado,32.34,1,1
E0893,Valero,Fuente,20,Femenino,Producción,Jefe de Línea,Indeterminado,2019-12-11,2008.73,Lima,Remoto,Cesado,81.51,0,0
E0894,Cándido,Tolosa,59,Femenino,Finanzas,Analista Financiero,Plazo Fijo,2024-09-10,2458.78,Piura,Remoto,Activo,10.18,1,1
E0895,Ámbar,Melero,54,Masculino,Logística,Almacenero,Indeterminado,2020-12-05,4460.32,Tacna,Mixto,Activo,63.54,0,0
E0896,Marina,Cuadrado,40,Femenino,Finanzas,Contador,Plazo Fijo,2020-11-22,5554.36,Lima,Mixto,Activo,64.06,0,0
E0897,Marco,Ferrández,34,Masculino,Marketing,Especialista en Marca,Plazo Fijo,2023-01-13,2128.53,Arequipa,Remoto,Activo,61.98,0,0
E0898,Vicente,Comas,23,Masculino,Logística,Supervisor de Logística,Indeterminado,2018-01-12,1698.97,Cusco,Presencial,Activo,23.81,0,0
E0899,Jose,Olivera,58,Femenino,Producción,Jefe de Línea,Indeterminado,2024-07-03,2539.92,Trujillo,Remoto,Activo,97.76,0,0
E0900,Rosa,Porcel,38,Masculino,Marketing,Coordinador de Producto,Indeterminado,2022-03-24,2158.2,Tacna,Remoto,Activo,66.5,0,0
E0901,Nélida,Hierro,35,Masculino,Recursos Humanos,Reclutador,Indeterminado,2024-04-08,3172.77,Tacna,Presencial,Cesado,49.16,0,0
E0902,Marisa,Alcaraz,32,Masculino,Producción,Operario de Planta,Indeterminado,2023-02-26,1395.22,Piura,Presencial,Activo,7.82,0,0
E0903,Loida,Salinas,49,Femenino,Marketing,Coordinador de Producto,Indeterminado,2018-01-19,3079.77,Piura,Presencial,Activo,57.64,0,0
E0904,Emilia,Sanjuan,60,Masculino,Logística,Supervisor de Logística,Indeterminado,2018-03-29,2949.1,Arequipa,Remoto,Activo,42.27,1,1
E0905,Diego,Hernández,59,Femenino,Marketing,Diseñador Gráfico,Indeterminado,2018-06-18,3096.9,Lima,Remoto,Activo,92.15,0,0
E0906,Mauricio,Carballo,58,Masculino,Recursos Humanos,Asistente de Bienestar,Plazo Fijo,2018-10-18,2858.88,Trujillo,Remoto,Activo,37.51,1,1
E0907,Nicodemo,Conde,58,Femenino,Finanzas,Contador,Indeterminado,2021-11-14,3309.14,Trujillo,Mixto,Activo,0.42,0,0
E0908,Rosa,Canet,52,Femenino,TI,Soporte Técnico,Plazo Fijo,2022-05-28,5850.4,Iquitos,Remoto,Activo,30.78,1,1
E0909,Carla,Clemente,57,Masculino,TI,Desarrollador Backend,Indeterminado,2018-03-03,5655.9,Arequipa,Remoto,Cesado,43.63,1,1
E0910,Manuelita,Noguera,36,Femenino,Recursos Humanos,Asistente de Bienestar,Indeterminado,2018-05-31,4420.64,Chiclayo,Mixto,Activo,92.65,0,0
E0911,Lupita,Catalá,35,Masculino,TI,Desarrollador Backend,Indeterminado,2022-12-22,4512.25,Tacna,Mixto,Activo,64.53,0,0
E0912,Leandro,Montaña,36,Femenino,Producción,Operario de Planta,Indeterminado,2021-06-17,3982.9,Cusco,Presencial,Cesado,77.1,0,0
E0913,Aarón,Fonseca,44,Femenino,Producción,Supervisor de Producción,Plazo Fijo,2018-06-30,5543.44,Arequipa,Mixto,Cesado,42.69,0,0
E0914,Benita,Jove,39,Femenino,Recursos Humanos,Reclutador,Indeterminado,2021-08-16,5337.95,Iquitos,Mixto,Activo,77.67,0,0
E0915,Héctor,Calderón,42,Masculino,Logística,Coordinador de Transporte,Plazo Fijo,2021-08-31,2947.71,Piura,Mixto,Cesado,16.84,0,0
E0916,Dorita,Revilla,51,Masculino,Finanzas,Analista Financiero,Plazo Fijo,2024-07-26,3043.39,Iquitos,Mixto,Activo,17.06,0,0
E0917,Pío,Planas,43,Masculino,Producción,Operario de Planta,Indeterminado,2019-02-05,1852.66,Piura,Remoto,Activo,81.44,0,0
E0918,Natanael,Zorrilla,31,Masculino,Finanzas,Jefe de Tesorería,Plazo Fijo,2020-02-16,2244.91,Trujillo,Presencial,Activo,91.3,0,0
E0919,Eduardo,Bayón,26,Masculino,Finanzas,Contador,Indeterminado,2023-05-10,1562.14,Arequipa,Remoto,Activo,58.56,0,0
E0920,Ximena,Pedro,50,Femenino,Producción,Operario de Planta,Indeterminado,2021-02-01,2279.03,Lima,Presencial,Activo,78.92,0,0
E0921,Ileana,Sevillano,22,Masculino,Marketing,Coordinador de Producto,Plazo Fijo,2019-10-08,3987.13,Lima,Remoto,Activo,47.32,1,1
E0922,Gustavo,Méndez,41,Femenino,Logística,Supervisor de Logística,Plazo Fijo,2023-10-31,5071.42,Tacna,Remoto,Activo,37.84,1,1
E0923,Concepción,Suárez,23,Femenino,Logística,Almacenero,Plazo Fijo,2019-07-31,5343.65,Lima,Remoto,Activo,88.8,0,0
E0924,Sebastián,Ibáñez,28,Masculino,Recursos Humanos,Analista de RRHH,Indeterminado,2021-12-17,4739.8,Cusco,Mixto,Activo,61.84,0,0
E0925,Asdrubal,Cañete,50,Femenino,Producción,Operario de Planta,Plazo Fijo,2022-02-27,5784.76,Lima,Mixto,Cesado,36.02,0,0
E0926,Isaac,Ricart,22,Femenino,Producción,Jefe de Línea,Indeterminado,2024-04-09,3386.6,Piura,Mixto,Activo,93.91,0,0
E0927,Rocío,Otero,50,Masculino,Producción,Jefe de Línea,Indeterminado,2025-04-20,1919.04,Cusco,Mixto,Activo,87.62,0,0
E0928,Olivia,Bustos,52,Masculino,Marketing,Diseñador Gráfico,Plazo Fijo,2024-05-10,5150.04,Arequipa,Remoto,Cesado,44.63,1,1
E0929,Benigna,Lara,27,Femenino,Producción,Supervisor de Producción,Indeterminado,2023-05-03,2003.02,Piura,Presencial,Cesado,99.34,0,0
E0930,Emiliana,Camacho,21,Masculino,Logística,Supervisor de Logística,Plazo Fijo,2023-11-25,4576.22,Cusco,Presencial,Activo,67.06,0,0
E0931,Jose Francisco,Palomo,28,Femenino,Finanzas,Jefe de Tesorería,Indeterminado,2022-12-07,5654.12,Tacna,Presencial,Activo,37.7,0,0
E0932,Tatiana,Gisbert,44,Femenino,Marketing,Especialista en Marca,Indeterminado,2021-01-19,2405.25,Cusco,Presencial,Cesado,74.06,0,0
E0933,Felicidad,Blasco,32,Masculino,Recursos Humanos,Reclutador,Indeterminado,2022-04-23,5767.13,Trujillo,Remoto,Activo,59.01,0,0
E0934,Florinda,Álamo,32,Femenino,TI,Soporte Técnico,Indeterminado,2020-03-24,5665.0,Tacna,Mixto,Activo,60.16,0,0
E0935,Elodia,Artigas,34,Masculino,TI,Desarrollador Backend,Plazo Fijo,2021-02-07,1663.63,Chiclayo,Remoto,Activo,49.98,1,0
E0936,Lisandro,Palomares,49,Masculino,Recursos Humanos,Reclutador,Indeterminado,2024-03-12,4303.33,Trujillo,Mixto,Activo,30.89,0,0
E0937,Magdalena,Campoy,27,Femenino,Producción,Supervisor de Producción,Plazo Fijo,2021-04-20,5131.44,Chiclayo,Mixto,Activo,96.65,0,0
E0938,Catalina,Barrios,23,Femenino,Marketing,Coordinador de Producto,Indeterminado,2020-03-02,5667.57,Piura,Mixto,Activo,5.26,0,0
E0939,Antonio,Tomás,31,Femenino,Producción,Jefe de Línea,Indeterminado,2023-10-09,5555.75,Cusco,Mixto,Activo,54.79,0,0
E0940,Agustina,Pastor,41,Femenino,Producción,Jefe de Línea,Plazo Fijo,2024-02-09,2912.69,Tacna,Remoto,Activo,92.31,0,0
E0941,Celestino,Marcos,55,Femenino,Finanzas,Analista Financiero,Indeterminado,2020-10-19,5319.89,Tacna,Mixto,Activo,70.96,0,0
E0942,Paola,Corbacho,49,Masculino,Recursos Humanos,Analista de RRHH,Indeterminado,2022-03-22,3375.98,Chiclayo,Mixto,Activo,80.44,0,0
E0943,Jose Ignacio,Blanes,32,Masculino,Logística,Coordinador de Transporte,Indeterminado,2024-09-18,4912.48,Arequipa,Mixto,Activo,98.27,0,0
E0944,Josep,Vara,30,Masculino,Finanzas,Contador,Indeterminado,2020-05-21,5721.47,Chiclayo,Presencial,Activo,65.01,0,0
E0945,Carmelita,Moliner,57,Femenino,Marketing,Coordinador de Producto,Indeterminado,2023-05-12,1102.34,Iquitos,Presencial,Activo,30.27,0,0
E0946,Gilberto,Cabezas,58,Masculino,Producción,Supervisor de Producción,Indeterminado,2019-02-20,5955.2,Iquitos,Mixto,Activo,86.49,0,0
E0947,Gema,Cruz,44,Femenino,Producción,Supervisor de Producción,Prácticas,2021-12-28,988.82,Chiclayo,Remoto,Cesado,12.21,1,1
E0948,Fernanda,Canet,52,Masculino,Finanzas,Jefe de Tesorería,Indeterminado,2021-05-07,4447.19,Chiclayo,Remoto,Activo,18.11,1,1
E0949,Jose Francisco,Heras,50,Femenino,Logística,Coordinador de Transporte,Indeterminado,2022-08-28,2578.91,Trujillo,Presencial,Activo,70.07,0,0
E0950,Andrés Felipe,Almeida,45,Femenino,Finanzas,Jefe de Tesorería,Indeterminado,2023-11-21,5826.0,Arequipa,Presencial,Cesado,59.91,0,0
E0951,Diana,Bru,31,Masculino,Recursos Humanos,Reclutador,Indeterminado,2020-03-13,1128.46,Tacna,Presencial,Activo,8.78,0,0
E0952,Lupe,Marí,36,Masculino,Finanzas,Analista Financiero,Indeterminado,2022-11-11,5829.02,Cusco,Remoto,Activo,94.52,0,0
E0953,José Mari,Santamaria,20,Masculino,Logística,Almacenero,Indeterminado,2021-09-02,3637.9,Cusco,Mixto,Activo,69.51,0,0
E0954,Custodio,Hernández,53,Femenino,Recursos Humanos,Asistente de Bienestar,Indeterminado,2022-11-01,1431.98,Piura,Mixto,Activo,18.81,0,0
E0955,Clarisa,Saez,39,Masculino,Marketing,Coordinador de Producto,Indeterminado,2022-04-23,2750.46,Piura,Mixto,Activo,42.2,0,0
E0956,Bartolomé,Berrocal,55,Femenino,Logística,Supervisor de Logística,Plazo Fijo,2023-03-29,3242.26,Trujillo,Remoto,Activo,94.02,0,0
E0957,Lisandro,Cánovas,29,Masculino,Finanzas,Jefe de Tesorería,Indeterminado,2018-05-13,4462.79,Cusco,Mixto,Activo,56.36,0,0
E0958,Aurelia,Moliner,52,Masculino,TI,Desarrollador Backend,Indeterminado,2021-07-29,2851.24,Tacna,Remoto,Cesado,12.46,1,1
E0959,Artemio,Pizarro,27,Femenino,Finanzas,Contador,Plazo Fijo,2019-09-14,5539.87,Arequipa,Remoto,Cesado,79.81,0,0
E0960,Leopoldo,Cid,37,Masculino,Finanzas,Contador,Indeterminado,2024-02-02,5755.54,Piura,Remoto,Cesado,72.83,0,0
E0961,Rocío,Ayala,39,Femenino,Finanzas,Jefe de Tesorería,Plazo Fijo,2025-01-28,3830.84,Tacna,Mixto,Activo,60.75,0,0
E0962,Aura,Ruiz,23,Masculino,Logística,Supervisor de Logística,Plazo Fijo,2022-06-29,5016.85,Trujillo,Remoto,Activo,12.76,1,1
E0963,Andrés,Pina,20,Masculino,Producción,Operario de Planta,Plazo Fijo,2023-11-23,3807.53,Trujillo,Remoto,Cesado,72.54,0,0
E0964,Donato,Campillo,43,Masculino,Producción,Supervisor de Producción,Plazo Fijo,2021-12-09,3250.98,Iquitos,Mixto,Activo,79.85,0,0
E0965,Socorro,Escudero,52,Femenino,Logística,Supervisor de Logística,Indeterminado,2018-06-11,4152.67,Piura,Remoto,Activo,40.65,1,1
E0966,Primitivo,Huguet,40,Masculino,Producción,Operario de Planta,Indeterminado,2020-12-26,2146.99,Arequipa,Mixto,Cesado,5.74,0,0
E0967,Gabriela,Fabregat,38,Femenino,Finanzas,Contador,Indeterminado,2020-07-17,3453.87,Trujillo,Remoto,Activo,61.63,0,0
E0968,Inmaculada,Barrio,20,Femenino,Producción,Supervisor de Producción,Indeterminado,2019-11-27,5970.71,Tacna,Presencial,Activo,96.46,0,0
E0969,Mireia,Millán,53,Masculino,Marketing,Especialista en Marca,Indeterminado,2018-11-24,3534.38,Tacna,Presencial,Activo,37.91,0,0
E0970,Martina,Sosa,43,Masculino,Logística,Coordinador de Transporte,Indeterminado,2022-04-16,5243.44,Piura,Mixto,Activo,48.31,0,0
E0971,Juan José,Viñas,36,Masculino,Finanzas,Jefe de Tesorería,Indeterminado,2021-05-13,5609.9,Iquitos,Presencial,Activo,89.25,0,0
E0972,Olimpia,Silva,51,Masculino,Logística,Almacenero,Indeterminado,2019-06-25,2442.64,Chiclayo,Remoto,Cesado,89.02,0,0
E0973,Cristina,Sandoval,31,Femenino,Logística,Almacenero,Indeterminado,2021-02-25,3424.67,Arequipa,Remoto,Activo,89.85,0,0
E0974,Remedios,Borja,46,Masculino,TI,Desarrollador Backend,Plazo Fijo,2019-04-15,2198.18,Trujillo,Mixto,Activo,29.93,0,0
E0975,José,Arnal,47,Masculino,Recursos Humanos,Reclutador,Plazo Fijo,2020-02-17,4257.34,Arequipa,Remoto,Cesado,35.37,1,1
E0976,Raquel,Boix,47,Masculino,Logística,Coordinador de Transporte,Indeterminado,2019-01-27,1891.11,Piura,Presencial,Cesado,42.11,0,0
E0977,Francisco Jose,Ferrero,41,Masculino,Marketing,Coordinador de Producto,Plazo Fijo,2022-02-06,5795.67,Piura,Remoto,Cesado,48.91,1,1
E0978,Sara,Avilés,51,Masculino,Logística,Supervisor de Logística,Indeterminado,2020-12-25,1486.35,Iquitos,Presencial,Activo,12.61,0,0
E0979,Rosenda,Egea,42,Masculino,Producción,Operario de Planta,Plazo Fijo,2023-11-08,5137.27,Lima,Mixto,Activo,73.74,0,0
E0980,Marcos,Pinilla,47,Femenino,Logística,Supervisor de Logística,Indeterminado,2021-06-14,4787.76,Chiclayo,Presencial,Activo,72.92,0,0
E0981,Jeremías,Tomé,31,Masculino,Logística,Almacenero,Plazo Fijo,2025-01-29,2184.09,Cusco,Mixto,Cesado,70.65,0,0
E0982,Elisabet,Calvo,26,Masculino,Marketing,Coordinador de Producto,Plazo Fijo,2018-01-05,1540.74,Trujillo,Presencial,Cesado,99.04,0,0
E0983,Pancho,Crespo,29,Femenino,Finanzas,Jefe de Tesorería,Plazo Fijo,2021-07-03,5312.26,Piura,Presencial,Activo,30.64,0,0
E0984,Curro,Infante,60,Masculino,Marketing,Diseñador Gráfico,Plazo Fijo,2018-01-28,1241.04,Iquitos,Remoto,Activo,30.43,1,1
E0985,Laura,Perez,37,Femenino,Logística,Supervisor de Logística,Indeterminado,2020-09-03,2551.59,Iquitos,Presencial,Cesado,0.05,0,0
E0986,Edmundo,Torrecilla,40,Masculino,Logística,Supervisor de Logística,Indeterminado,2022-10-17,1440.86,Cusco,Mixto,Activo,49.13,0,0
E0987,Maximiano,Escamilla,41,Femenino,Finanzas,Analista Financiero,Indeterminado,2018-05-09,3727.46,Lima,Mixto,Activo,74.13,0,0
E0988,Domitila,Arenas,43,Femenino,Marketing,Coordinador de Producto,Indeterminado,2022-01-23,3892.54,Cusco,Presencial,Activo,13.05,0,0
E0989,Jacobo,Bonilla,58,Masculino,Finanzas,Jefe de Tesorería,Indeterminado,2025-06-12,4502.63,Piura,Presencial,Cesado,54.66,0,0
E0990,Mauricio,Palomar,41,Femenino,Producción,Jefe de Línea,Indeterminado,2025-01-21,4584.3,Piura,Mixto,Cesado,41.82,0,0
E0991,Rufina,Perales,36,Femenino,Logística,Supervisor de Logística,Plazo Fijo,2018-12-04,1273.28,Arequipa,Remoto,Activo,95.24,0,0
E0992,Cruz,Jerez,21,Masculino,Recursos Humanos,Reclutador,Indeterminado,2025-02-04,1160.41,Trujillo,Remoto,Activo,69.38,0,0
E0993,Víctor,Valls,45,Femenino,Producción,Supervisor de Producción,Plazo Fijo,2018-11-02,3149.37,Arequipa,Presencial,Activo,39.02,0,0
E0994,Dimas,Sierra,58,Femenino,Marketing,Especialista en Marca,Indeterminado,2022-06-17,3829.52,Lima,Presencial,Activo,79.06,0,0
E0995,Julio,Mayoral,49,Femenino,Logística,Almacenero,Indeterminado,2019-07-05,2291.37,Cusco,Mixto,Cesado,4.56,0,0
E0996,Trinidad,Toledo,35,Femenino,Finanzas,Jefe de Tesorería,Plazo Fijo,2024-06-24,5631.15,Trujillo,Remoto,Activo,5.15,1,1
E0997,Azahara,Martínez,35,Masculino,Recursos Humanos,Analista de RRHH,Plazo Fijo,2023-09-21,2691.63,Lima,Mixto,Activo,94.64,0,0
E0998,Juan José,Pascual,55,Femenino,Producción,Operario de Planta,Indeterminado,2024-11-09,2425.12,Iquitos,Mixto,Activo,1.04,0,0
E0999,Susana,Pagès,42,Masculino,Producción,Jefe de Línea,Indeterminado,2020-10-20,5856.04,Trujillo,Remoto,Activo,68.81,0,0
E1000,Tito,Cobo,36,Masculino,TI,Desarrollador Backend,Plazo Fijo,2020-10-15,1963.87,Tacna,Remoto,Cesado,23.17,1,1
